Stock Symbol,name,url,content,description,apiSource,date
EMR,"Acuity's Volume Declines Are Worrisome, But The Market Reaction Seems Extreme",https://seekingalpha.com/article/4316243-acuitys-volume-declines-are-worrisome-market-reaction-seems-extreme,"The markets typically care more about margins than revenue until they dont. While Acuity Brands (AYI) once again did well on the margin lines, the market seemed more than just spooked by the severe year-over-year erosion in volume. Id also assume that the wea… [+7908 chars]","Acuity shares were hammered as revenue came up short on a double-digit volume decline and management warned of weaker demand in the non-residential vertical.
        Management realizes that selling lighting fixtures isn't going to get Acuity very far, but th…",NewsAPI,2020-01-10
EMR,Vox Describes 14 Ways Tech Is Changing … And Is Changing Us,https://www.activistpost.com/2019/12/vox-describes-14-ways-tech-is-changing-and-is-changing-us.html,"By B.N. Frank
Digital, electronic, and wireless technology is like any tool it can be beneficial as well as destructive.  As more of it is being introduced, promoted and sometimes even forced on us and the planet there are more questions being raised, more r… [+1777 chars]","A recent article from Vox references addiction, privacy violations, unethical business practices and more as more people become dissillusioned with tech.",NewsAPI,2019-12-30
EXC,XLU: Why 2019 Was An Anomaly For Utilities,https://seekingalpha.com/article/4315078-xlu-why-2019-was-anomaly-for-utilities,"As 2019 drew to a close, the utilities sector (XLU) was in the spotlight after Bloomberg made an interesting observation that utilities' dividend yield dropped below the energy sector's (XLE) dividend yield, ""flipping a decades-long relationship"" in the proce… [+12413 chars]","Utilities sector (XLU) had an exceptional 26% return in 2019, the highest in 5 years on steady earnings growth and lower interest rates.
        XLU's dividend yield crossed under the energy sector's (XLE) for the first time in history, while reverting to a l…",NewsAPI,2020-01-03
EXC,"How Did Micron Technology, Inc. (MU) Perform In Comparison to Hedge Fund Favorites in 2019?",https://finance.yahoo.com/news/did-micron-technology-inc-mu-173059925.html,"It seems that the masses and most of the financial media hate hedge funds and what they do, but why is this hatred of hedge funds so prominent? At the end of the day, these asset management firms do not gamble the hard-earned money of the people who are on th… [+6664 chars]","It seems that the masses and most of the financial media hate hedge funds and what they do, but why is this hatred of hedge funds so prominent? At the end of the day, these asset management firms do not gamble the hard-earned money of the people who are on th…",NewsAPI,2019-12-24
EXC,Hedge Fund Darlings vs. Exelon Corporation (EXC) In 2019,https://finance.yahoo.com/news/hedge-fund-darlings-vs-exelon-164437671.html,"Is EXC A Good Stock To Buy?
Hedge funds and other investment firms that we track manage billions of dollars of their wealthy clients' money, and needless to say, they are painstakingly thorough when analyzing where to invest this money, as their own wealth a… [+7185 chars]","Hedge funds and other investment firms that we track manage billions of dollars of their wealthy clients' money, and needless to say, they are painstakingly thorough when analyzing where to invest this money, as their own wealth also depends on it. Regardless…",NewsAPI,2019-12-26
EXC,EXC LOSSES ALERT: Bernstein Liebhard LLP Encourages Investors with Losses to Contact the Firm and Reminds Investors of Filing Deadline in a Securities Class Action Against Exelon Corporation,https://news.yahoo.com/exc-losses-alert-bernstein-liebhard-191200584.html,"NEW YORK, Jan. 9, 2020 /PRNewswire/ -- Bernstein Liebhard, a nationally acclaimed investor rights law firm, reminds investors of the deadline to file a lead plaintiff motion in a securities class action has been filed on behalf of investors that purchased or … [+4285 chars]","Bernstein Liebhard, a nationally acclaimed investor rights law firm, reminds investors of the deadline to file a lead plaintiff motion in a securities class action has been filed on behalf of investors that purchased or acquired the securities of Exelon Corpo…",NewsAPI,2020-01-09
EXC,"Top Stock Reports for Facebook, Alibaba & Mastercard",https://finance.yahoo.com/news/top-stock-reports-facebook-alibaba-183606336.html,"Friday, December 27, 2019
The Zacks Research Daily presents the best research output of our analyst team. Today's Research Daily features new research reports on 16 major stocks, including Facebook (FB), Alibaba Group (BABA) and Mastercard (MA). These resear… [+7483 chars]","Top Stock Reports for Facebook, Alibaba & Mastercard",NewsAPI,2019-12-27
EXC,"How to Maximize Your Retirement Portfolio with These Top-Ranked Dividend Stocks - December 24, 2019",https://finance.yahoo.com/news/maximize-retirement-portfolio-top-ranked-144302825.html,"Believe it or not, seniors fear running out of cash more than they fear dying.
Also, retirees who have constructed a nest egg have valid justifications to be concerned, since the traditional ways to plan for retirement may mean income can no longer cover exp… [+5132 chars]","The traditional approaches to retirement planning are longer covering all expenses in nest egg years. So what can retirees do? Thankfully, there are alternative investments that provide steady, higher-rate income streams to replace dwindling bond yields.",NewsAPI,2019-12-24
EXC,"LEAD PLAINTIFF DEADLINE: Johnson Fistel, LLP Encourages Investors to Contact the Firm",https://news.yahoo.com/lead-plaintiff-deadline-johnson-fistel-060500221.html,"SAN DIEGO, Jan. 9, 2020 /PRNewswire/ -- Johnson Fistel, LLP announces that class action lawsuits have been commenced on behalf of shareholders of the publicly-traded companies listed below. The Private Securities Litigation Reform Act of 1995 permits any inve… [+2733 chars]","Johnson Fistel, LLP announces that class action lawsuits have been commenced on behalf of shareholders of the publicly-traded companies listed below. The Private Securities Litigation Reform Act of 1995 permits any investor who purchased common stock during t…",NewsAPI,2020-01-09
EXC,Hedge Funds Are Crazy About Prudential Public Limited Company (PUK),https://finance.yahoo.com/news/hedge-funds-crazy-prudential-public-002118317.html,"Amid an overall bull market, many stocks that smart money investors were collectively bullish on surged through the end of November. Among them, Facebook and Microsoft ranked among the top 3 picks and these stocks gained 54% and 51% respectively. Our research… [+6355 chars]","Amid an overall bull market, many stocks that smart money investors were collectively bullish on surged through the end of November. Among them, Facebook and Microsoft ranked among the top 3 picks and these stocks gained 54% and 51% respectively. Our research…",NewsAPI,2019-12-18
EXC,Shareholder Alert: Robbins LLP Announces Exelon Corporation (EXC) Sued for Misleading Shareholders,https://www.businesswire.com/news/home/20191218005799/en/Shareholder-Alert-Robbins-LLP-Announces-Exelon-Corporation,"SAN DIEGO &amp; CHICAGO--(BUSINESS WIRE)--Shareholder rights law firm Robbins LLP announces that a purchaser of Exelon Corporation (NASDAQ: EXC) filed a class action complaint for alleged violations of the Securities Exchange Act of 1934 between February 9, 2… [+2225 chars]",SAN DIEGO & CHICAGO--(BUSINESS WIRE)---- $EXC #ClassAction--Shareholder rights law firm Robbins LLP announces that a purchaser of Exelon Corporation (NASDAQ: EXC) filed a class action complaint for alleged violations of the Securities Exchange Act of 1934 bet…,NewsAPI,2019-12-18
EXC,EXC INVESTOR ALERT: Bernstein Liebhard LLP Announces the Filing of a Securities Class Action Against Exelon Corporation,https://www.businesswire.com/news/home/20191217005625/en/EXC-INVESTOR-ALERT-Bernstein-Liebhard-LLP-Announces,"NEW YORK--(BUSINESS WIRE)--Bernstein Liebhard, a nationally acclaimed investor rights law firm, announces that a securities class action has been filed on behalf of investors that purchased or acquired the securities of Exelon Corporation (""Exelon"" or the ""Co… [+3658 chars]","NEW YORK--(BUSINESS WIRE)--Bernstein Liebhard, a nationally acclaimed investor rights law firm, announces that a securities class action has been filed on behalf of investors that purchased or acquired the securities of Exelon Corporation (""Exelon"" or the ""Co…",NewsAPI,2019-12-17
EXC,"EXELON ALERT: Bragar Eagel & Squire, P.C. Announces That a Class Action Lawsuit Has Been Filed Against Exelon Corporation and Encourages Investors to Contact the Firm",https://www.businesswire.com/news/home/20191217005908/en/EXELON-ALERT-Bragar-Eagel-Squire-P.C.-Announces,"NEW YORK--(BUSINESS WIRE)--Bragar Eagel &amp; Squire, P.C., a nationally recognized shareholder law firm, announces that a class action lawsuit has been filed in the United States District Court for the Northern District of Illinois on behalf of investors tha… [+4772 chars]","NEW YORK--(BUSINESS WIRE)-- #EXC--Bragar Eagel & Squire, P.C., a nationally recognized shareholder law firm, announces that a class action lawsuit has been filed in the United States District Court for the Northern District of Illinois on behalf of investors …",NewsAPI,2019-12-18
EXC,"Jernigan Capital, Inc. Announces Agreement to Internalize External Manager",https://www.businesswire.com/news/home/20191216005836/en/Jernigan-Capital-Announces-Agreement-Internalize-External-Manager,"MEMPHIS, Tenn.--(BUSINESS WIRE)--Jernigan Capital, Inc. (the Company) (NYSE: JCAP) today announced that it has executed a definitive asset purchase agreement with JCAP Advisors, LLC (the Advisor), the Companys external advisor, in which Jernigan Capital Opera… [+17072 chars]","MEMPHIS, Tenn.--(BUSINESS WIRE)--Jernigan Capital, Inc. (the “Company”) (NYSE: JCAP) today announced that it has executed a definitive asset purchase agreement with JCAP Advisors, LLC (“the Advisor”), the Company’s external advisor, in which Jernigan Capital …",NewsAPI,2019-12-16
EXC,"Exelon Investor Alert: February 14, 2020 Filing Deadline in Class Action – Contact Lieff Cabraser",https://www.businesswire.com/news/home/20191228005007/en/Exelon-Investor-Alert-February-14-2020-Filing,"SAN FRANCISCO--(BUSINESS WIRE)--The law firm of Lieff Cabraser Heimann &amp; Bernstein, LLP reminds investors of the upcoming deadline to move for appointment as lead plaintiff in the class action that has been filed on behalf of investors who purchased or ot… [+5133 chars]","SAN FRANCISCO--(BUSINESS WIRE)-- #Exelon--Exelon Investor Alert: February 14, 2020 Filing Deadline in Class Action – Contact Lieff Cabraser",NewsAPI,2019-12-28
